Instance,Terminal,Layer,X location,Y location,Voltage
_297_,VPWR,li1,78.6600,19.0400,1.799946
_296_,VPWR,li1,73.3700,19.0400,1.799950
_295_,VPWR,li1,75.4400,19.0400,1.799948
_294_,VPWR,li1,71.5300,29.9200,1.799850
_293_,VPWR,li1,75.4400,29.9200,1.799844
_292_,VPWR,li1,73.8300,24.4800,1.799950
_291_,VPWR,li1,73.8300,29.9200,1.799846
_290_,VPWR,li1,68.3100,51.6800,1.799835
_289_,VPWR,li1,67.1600,35.3600,1.799614
_288_,VPWR,li1,64.8600,19.0400,1.799954
_287_,VPWR,li1,65.0900,29.9200,1.799856
_286_,VPWR,li1,63.0200,24.4800,1.799956
_285_,VPWR,li1,66.2400,29.9200,1.799856
_284_,VPWR,li1,70.6100,35.3600,1.799611
_283_,VPWR,li1,71.3000,29.9200,1.799850
_282_,VPWR,li1,67.8500,29.9200,1.799853
_281_,VPWR,li1,73.6000,29.9200,1.799846
_280_,VPWR,li1,66.9300,24.4800,1.799954
_279_,VPWR,li1,72.2200,19.0400,1.799950
_278_,VPWR,li1,76.3600,19.0400,1.799948
_277_,VPWR,li1,69.0000,13.6000,1.799929
_276_,VPWR,li1,66.0100,13.6000,1.799931
_275_,VPWR,li1,71.9900,24.4800,1.799951
_274_,VPWR,li1,68.5400,19.0400,1.799953
_273_,VPWR,li1,58.1900,24.4800,1.799959
_272_,VPWR,li1,63.9400,24.4800,1.799955
_271_,VPWR,li1,68.7700,19.0400,1.799953
_270_,VPWR,li1,71.3000,13.6000,1.799928
_269_,VPWR,li1,55.8900,13.6000,1.799937
_268_,VPWR,li1,62.7900,19.0400,1.799955
_267_,VPWR,li1,62.5600,13.6000,1.799934
_266_,VPWR,li1,59.1100,13.6000,1.799935
_265_,VPWR,li1,66.4700,24.4800,1.799954
_264_,VPWR,li1,52.2100,24.4800,1.799962
_263_,VPWR,li1,66.0100,78.8800,1.799931
_262_,VPWR,li1,65.0900,73.4400,1.799271
_261_,VPWR,li1,54.9700,51.6800,1.799856
_260_,VPWR,li1,59.5700,51.6800,1.799848
_259_,VPWR,li1,54.5100,40.8000,1.799344
_258_,VPWR,li1,53.1300,35.3600,1.799635
_257_,VPWR,li1,42.0900,29.9200,1.799893
_256_,VPWR,li1,37.9500,29.9200,1.799900
_255_,VPWR,li1,41.6300,24.4800,1.799968
_254_,VPWR,li1,36.5700,19.0400,1.799971
_253_,VPWR,li1,76.8200,57.1200,1.799624
_252_,VPWR,li1,74.0600,57.1200,1.799626
_251_,VPWR,li1,75.6700,57.1200,1.799624
_250_,VPWR,li1,75.4400,62.5600,1.799867
_249_,VPWR,li1,76.5900,51.6800,1.799826
_248_,VPWR,li1,72.9100,57.1200,1.799626
_247_,VPWR,li1,80.5000,46.2400,1.799796
_246_,VPWR,li1,72.4500,57.1200,1.799627
_245_,VPWR,li1,66.4700,57.1200,1.799630
_244_,VPWR,li1,77.9700,51.6800,1.799825
_243_,VPWR,li1,71.5300,51.6800,1.799833
_242_,VPWR,li1,71.5300,46.2400,1.799808
_241_,VPWR,li1,74.0600,51.6800,1.799828
_240_,VPWR,li1,68.7700,73.4400,1.799262
_239_,VPWR,li1,72.4500,78.8800,1.799931
_238_,VPWR,li1,9.8900,35.3600,1.799870
_237_,VPWR,li1,49.4500,51.6800,1.799869
_236_,VPWR,li1,62.3300,46.2400,1.799824
_235_,VPWR,li1,15.4100,29.9200,1.799950
_234_,VPWR,li1,8.0500,78.8800,1.799967
_233_,VPWR,li1,8.9700,78.8800,1.799967
_232_,VPWR,li1,8.9700,73.4400,1.799797
_231_,VPWR,li1,8.9700,62.5600,1.799958
_230_,VPWR,li1,8.9700,51.6800,1.799962
_229_,VPWR,li1,8.5100,40.8000,1.799837
_228_,VPWR,li1,12.1900,46.2400,1.799955
_227_,VPWR,li1,8.0500,40.8000,1.799837
_226_,VPWR,li1,61.8700,78.8800,1.799931
_225_,VPWR,li1,41.1700,40.8000,1.799530
_224_,VPWR,li1,64.1700,78.8800,1.799931
_223_,VPWR,li1,14.2600,29.9200,1.799950
_222_,VPWR,li1,67.8500,46.2400,1.799813
_221_,VPWR,li1,71.9900,40.8000,1.799177
_220_,VPWR,li1,29.9000,62.5600,1.799933
_219_,VPWR,li1,39.3300,73.4400,1.799492
_218_,VPWR,li1,61.4100,84.3200,1.799924
_217_,VPWR,li1,64.1700,84.3200,1.799922
_216_,VPWR,li1,21.3900,40.8000,1.799840
_215_,VPWR,li1,21.8500,84.3200,1.799979
_214_,VPWR,li1,23.2300,84.3200,1.799979
_213_,VPWR,li1,15.4100,51.6800,1.799962
_212_,VPWR,li1,29.6700,57.1200,1.799850
_211_,VPWR,li1,30.5900,51.6800,1.799930
_210_,VPWR,li1,8.0500,35.3600,1.799870
_209_,VPWR,li1,64.6300,24.4800,1.799955
_208_,VPWR,li1,50.8300,19.0400,1.799962
